States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
512 4 0 1.21875 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.21875 13 12 13 aaaaaaaacaaa Q_PDS
512 4 0 1.21875 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.20312 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.21875 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.21875 10 9 9 baaaaaaaa Q_PDS
512 4 0 1.18359 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.19922 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.1875 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.1875 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.22656 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.22656 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.20312 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.22656 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30078 10 9 11 aaaaaaaaa Q_PDS
512 4 0 1.24219 12 11 11 aaaaaaaaaaa Q_PDS
512 4 0 1.22656 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.35547 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.35547 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.39062 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.42969 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.35547 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.35547 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.35547 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.29688 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30078 10 9 9 aaaaaacaa Q_PDS
512 4 0 1.32031 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30859 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.32031 12 11 11 aaaaaaaaaaa Q_PDS
512 4 0 1.32031 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.31641 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.3125 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 11 10 10 aaaadaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.32422 10 9 9 aaaaaaaca Q_PDS
512 4 0 1.39844 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.375 9 8 8 aaaadaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.32031 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.30469 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.32031 11 10 10 aaaabaaaaa Q_PDS
512 4 0 1.30859 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.29297 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.29297 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30859 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.30859 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30859 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30859 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.30859 10 9 9 aaaaaaaca Q_PDS
512 4 0 1.28516 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.28125 9 8 8 aaaabaaa Q_PDS
512 4 0 1.29688 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.32031 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.28516 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30859 11 10 10 aaaaaabaaa Q_PDS
512 4 0 1.30859 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.30859 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.30859 11 10 10 aaadaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 12 11 11 aaaaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.32031 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.32031 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.32031 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 11 10 10 aaaaaaaaaa Q_PDS
512 4 0 1.30469 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 4 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.33203 9 8 8 aaaaaaaa Q_PDS
512 4 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.34766 11 10 11 aaaaaaaaaa Q_PDS
512 5 0 1.32031 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.3125 11 10 10 aaaaaaaaaa Q_PDS
512 5 0 1.28906 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32031 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32422 8 7 7 aaaaaaa Q_PDS
512 5 0 1.32422 8 7 7 aaaaaaa Q_PDS
512 5 0 1.30469 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.30078 8 7 7 aaaaaaa Q_PDS
512 5 0 1.32422 8 7 7 aaaaaaa Q_PDS
512 5 0 1.32031 9 8 8 aaaaaaae Q_PDS
512 5 0 1.32031 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32422 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.32422 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.32422 8 7 7 aaaaaaa Q_PDS
512 5 0 1.3125 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32422 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.32812 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32812 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.30859 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32812 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 9 8 9 aaaaaaaa Q_PDS
512 5 0 1.32422 11 10 10 aaaaaaaaaa Q_PDS
512 5 0 1.30859 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.30859 8 7 7 aaaaaaa Q_PDS
512 5 0 1.30859 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.30859 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.30859 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.30859 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.30859 9 8 8 aaaabaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.33203 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.33203 8 7 7 aaaaaaa Q_PDS
512 5 0 1.33203 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.33203 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.33203 8 7 7 aaaaaaa Q_PDS
512 5 0 1.3125 10 9 10 baaaaaaaa Q_PDS
512 5 0 1.3125 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.32812 10 9 9 aaaeaaaaa Q_PDS
512 5 0 1.32812 8 7 7 aaaaaaa Q_PDS
512 5 0 1.3125 8 7 7 aaaaaaa Q_PDS
512 5 0 1.3125 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.30859 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.3125 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.3125 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaabaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.42969 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.33594 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.42188 11 10 10 aaaaaaaaaa Q_PDS
512 5 0 1.42969 8 7 7 aaaaaaa Q_PDS
512 5 0 1.42969 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.42969 8 7 7 aaaaaaa Q_PDS
512 5 0 1.42969 11 10 10 aaaaaaaaaa Q_PDS
512 5 0 1.36328 8 7 7 aaaaaaa Q_PDS
512 5 0 1.36328 8 7 7 aaaaaaa Q_PDS
512 5 0 1.36328 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.33594 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.42969 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.32031 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 11 10 10 aaaaaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32031 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaac Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
512 5 0 1.32422 8 7 7 aaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.34766 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.42969 8 7 7 aaaaaaa Q_PDS
512 5 0 1.33203 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.32031 10 9 9 aaaaaaaaa Q_PDS
512 5 0 1.32031 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.33203 9 8 8 aaaaaaaa Q_PDS
512 5 0 1.34766 8 7 7 aaaaaaa Q_PDS
1024 2 1 1.51562 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51562 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 24 23 23 aaaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 20 19 19 aaaaaaaaaaaaabaaaaa Q_PDS
1024 2 1 1.43359 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 25 24 24 aaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.53125 22 21 21 aaaaaaaaaaaaaabaaaaaa Q_PDS
1024 2 1 1.48438 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.49219 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 22 21 21 aaaaaaaaaaaaaabaaaaaa Q_PDS
1024 2 1 1.5625 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 19 18 22 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 2 1.5625 23 22 22 aaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5 22 21 23 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.5625 21 20 20 aaaaaaaaaaaaabaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.55078 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.48828 21 20 23 aaaaaaaaaaaaaaaabaaa Q_PDS
1024 2 1 1.54297 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.52344 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 23 22 22 aaaaaaaaabaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.50391 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 23 22 22 aaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.45703 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 20 19 26 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 19 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51172 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51172 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51172 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51172 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 25 24 24 aaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 24 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 24 23 23 aaaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 20 19 23 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 25 24 25 aaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.51953 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 18 17 17 aaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 2 1.60547 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 2 1.60547 24 23 23 aaaaaaaaaaaaaaaaaabaaaa Q_PDS
1024 2 2 1.60547 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 2 1.60547 22 21 24 aaaaaaaaaaaaaabaaaaaa Q_PDS
1024 2 1 1.60547 19 18 19 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 19 18 19 aaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 23 22 29 aaaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.49219 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 22 21 21 aaaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 20 19 19 aaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaaaaaaaaaaaaa Q_PDS
1024 2 1 1.60547 21 20 20 aaaaaaaaabaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.47656 16 15 15 aaaaaaaaaaaaaaa Q_PDS
1024 3 0 1.47656 12 11 11 aaaaaaaaaaa Q_PDS
1024 3 0 1.47656 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.47656 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.47656 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.47656 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.47656 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.47656 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 16 15 15 aaaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaabaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.52344 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 12 11 15 aaaaaaaaaaa Q_PDS
1024 3 1 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 19 18 18 aaaaaaaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.5 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 15 14 14 aaaaaaaaaaabaa Q_PDS
1024 3 0 1.51953 12 11 11 aaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 14 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 16 15 15 aaaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 15 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.47656 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaba Q_PDS
1024 3 0 1.50781 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 16 15 15 aaaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 13 12 14 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.48438 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 1 1.48438 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.46875 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaabaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 14 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 19 18 18 aaaaaaaaaaaaaaacaa Q_PDS
1024 3 0 1.60547 16 15 15 aaaaaaaaaaaaaaa Q_PDS
1024 3 1 1.49219 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.49219 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 1 1.49219 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 12 11 11 aaaaaaaaaaa Q_PDS
1024 3 1 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaabaaaa Q_PDS
1024 3 0 1.60547 17 16 16 aaaaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 15 14 14 aaaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 14 13 13 aaaaaaaaaaaaa Q_PDS
1024 3 1 1.60547 12 11 11 aaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaaaaaaaa Q_PDS
1024 3 0 1.60547 12 11 11 aaaaaaaaaaa Q_PDS
1024 3 0 1.60547 13 12 12 aaaaaabaaaaa Q_PDS
1024 3 0 1.51953 12 11 11 aaaaaaaaaaa Q_PDS
